StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q75,GENDER,EDU,RACE,RACE_7_TEXT,AGE_CAT,SOCIAL_1,SOCIAL_2,SOCIAL_3,SOCIAL_4,KNOW_EDU,KNOW_HELP,AI,FOLLOW,IDEO_1,PARTY7,PPID_1,PPID_2,PPID_3,PPID_4,CHECK,CHECK_6_TEXT,BEN_3_1,BEN_3_2,BEN_3_3,IMM_3_1,IMM_3_2,IMM_3_3,TRUMP_ECON_3_1,TRUMP_ECON_3_2,TRUMP_ECON_3_3,FAIR,BIASED,TRUST,AGREE,CIVIL_FAIR,CIVIL_BIASED,CIVIL_TRUST,CIVIL_AGREE,FACTS_FAIR,FACTS_BIASED,FACTS_TRUST,FACTS_AGREE,DEC_FAIR,DEC_BIASED,DEC_TRUST,DEC_AGREE,IMM_AGREE,IMM_QUALITY,IMM_CRED,IMM_BIASED,BEN_AGREE,BEN_QUALITY,BEN_CRED,BEN_BIASED,TE_AGREE,TE_QUALITY,TE_CRED,TE_BIASED,OPEN,AGE,RELIGION,RELIGION_11_TEXT,BORN_AGAIN,INCOME,condition,pro,pid,psid,screen,caps_person_mod,lc_moderator,caps_moderator,lc_trained,lc_person,lc_journo,lc_journo_verb,lc_person_pronoun,lc_no_artilce,lc_analysis,lc_person_pronoun_no_article,lc_write_gen,lc_write_gen_post,lc_this_person,lc_wrote_gen_post,lc_generating,lc_this_mod,party,own_imm_lib,own_ben_lib,own_trump_lib,imm_lib,ben_lib,trump_lib
11/27/2019 18:59,11/27/2019 19:07,0,74.70.42.173,100,477,1,11/27/2019 19:07,R_2zSxG3SdlEKPEj1,,,,,43.32380676,-73.67720032,anonymous,EN,1,2,5,6,,5,1,1,1,5,5,1,11,21,10,1,7,7,7,1,2,,1,2,1,2,3,3,1,1,1,6,4,4,5,7,7,6,6,4,4,4,4,1,1,1,2,7,5,5,7,7,7,6,7,5,6,5,5,,61,2,,2,19,1,1,1504470501,KS_G9QDMwM1ZnslJ4ba1SA**,,An AI trained to moderate discussions,an AI trained to moderate,An AI trained to moderate,a trained AI,an AI,an AI,an AI is,an AI that,AI,computational models,AI that,generated,generated and posted,an AI,generated and posted,generating,an AI,Democrat,2.666666667,1.333333333,1,1,1,1
11/27/2019 18:59,11/27/2019 19:07,0,162.194.142.67,100,490,1,11/27/2019 19:07,R_2WMFcwJrATxkyGk,,,,,38.5316925,-89.99880219,anonymous,EN,1,2,6,7,Hispanic white,5,4,5,2,1,1,3,"8,9,10",1,8,7,6,4,7,5,2,,13,13,13,7,13,9,13,11,13,2,2,1,2,1,1,1,1,1,2,1,1,1,2,1,1,5,3,3,4,5,4,4,5,7,7,7,5,,56,1,,1,15,3,1,1504950550,KS_G9QDMwM2akKePxzDmHA**,,An AI-assisted person who is trained to moderate discussions,a moderator aided by AI,A moderator aided by AI,a trained person aided by AI,a person aided by AI,editors and journalists aided by AI,editors and journalists aided by AI are,a person assisted by an AI who,AI-assisted person,an analysis of computational models,person assisted by an AI who,created,generated and posted,an AI-assisted person,generated and posted,generating,an AI-assisted moderator,Republican,9.666666667,13,12.33333333,0,0,0
11/27/2019 18:58,11/27/2019 19:07,0,162.225.172.30,100,566,1,11/27/2019 19:07,R_NWrNyEn87g7uFah,,,,,35.29760742,-119.0484009,anonymous,EN,1,2,3,6,,5,3,5,1,1,5,4,"2,8,10",7,6,7,7,4,7,1,2,,5,13,13,13,13,13,13,13,13,1,1,1,7,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,64,2,,2,19,3,0,1662670606,KS_G9QDMwM3FCI-Xrc9V6g**,,An AI-assisted person who is trained to moderate discussions,a moderator aided by AI,A moderator aided by AI,a trained person aided by AI,a person aided by AI,editors and journalists aided by AI,editors and journalists aided by AI are,a person assisted by an AI who,AI-assisted person,an analysis of computational models,person assisted by an AI who,created,generated and posted,an AI-assisted person,generated and posted,generating,an AI-assisted moderator,Republican,13,10.33333333,13,1,1,1
11/27/2019 18:52,11/27/2019 19:08,0,108.65.193.69,100,908,1,11/27/2019 19:08,R_2xJedRV9wR0S3IS,,,,,37.43710327,-121.895401,anonymous,EN,1,2,5,6,,5,1,4,1,1,5,1,"1,2,7,8,9,10",4,10,7,7,7,7,7,2,,6,11,1,13,13,13,7,7,13,7,7,6,7,7,7,6,7,7,7,7,7,1,1,1,1,7,7,7,7,7,7,7,7,7,7,7,7,,58,3,,2,20,2,1,1131959270,KS_G9QDMwM2ekDFPw9rytg**,,A person moderating the discussions,a moderator,A moderator,a trained person,a person,editors and journalists,editors and journalists are,a person who,person,an analysis,person who,written,written and posted,a person,wrote and posted,posting,a moderator,Republican,13,6,9,0,1,0
11/27/2019 19:06,11/27/2019 19:08,0,24.188.70.23,100,124,1,11/27/2019 19:08,R_2rj8OZOLcLv3G1U,,,,,41.08169556,-74.18630219,anonymous,EN,1,1,5,6,,6,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,1526356960,KS_G9QDMwM3hksA0LBsxaA**,no_comment_or_social,,,,,,,,,,,,,,,,,,,,,,,,
11/27/2019 19:02,11/27/2019 19:09,0,174.22.197.161,100,421,1,11/27/2019 19:09,R_3ffbajKecoAREYV,,,,,33.59170532,-112.1130981,anonymous,EN,1,2,5,6,,6,1,3,1,1,5,1,"1,2,9",20,5,6,6,2,2,2,2,,5,1,1,2,3,3,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,4,4,4,4,4,3,4,4,4,4,4,,73,1,,2,16,1,1,1079200586,KS_G9QDMwM0UReWI6uJ4Gg**,,An AI trained to moderate discussions,an AI trained to moderate,An AI trained to moderate,a trained AI,an AI,an AI,an AI is,an AI that,AI,computational models,AI that,generated,generated and posted,an AI,generated and posted,generating,an AI,Republican,2.666666667,2.333333333,1,1,1,1
11/27/2019 18:56,11/27/2019 19:10,0,108.65.165.87,100,827,1,11/27/2019 19:10,R_3fNbCa0AITn8K0y,,,,,30.19180298,-81.60279846,anonymous,EN,1,2,5,6,,6,3,4,1,1,5,1,"1,2,3,4,5,6,7,8,9,10",1,2,3,4,4,4,3,2,,4,3,1,3,3,3,4,1,1,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,,66,12,,,11,3,0,1662765445,KS_G9QDMwM0F23hdbHT2KA**,,An AI-assisted person who is trained to moderate discussions,a moderator aided by AI,A moderator aided by AI,a trained person aided by AI,a person aided by AI,editors and journalists aided by AI,editors and journalists aided by AI are,a person assisted by an AI who,AI-assisted person,an analysis of computational models,person assisted by an AI who,created,generated and posted,an AI-assisted person,generated and posted,generating,an AI-assisted moderator,Democrat,3,2.666666667,2,0,0,0
11/27/2019 19:07,11/27/2019 19:12,0,24.0.95.84,100,295,1,11/27/2019 19:12,R_11hDpPhLFbFFTQn,,,,,40.43060303,-74.40200043,anonymous,EN,1,2,2,6,,1,4,4,1,1,5,1,11,1,10,4,7,4,4,4,2,,7,7,7,7,7,7,13,13,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,1,4,4,1,1,1,1,1,1,,18,2,,2,25,3,0,1504414427,KS_G9QDMwM09zaC_YSFhEA**,,An AI-assisted person who is trained to moderate discussions,a moderator aided by AI,A moderator aided by AI,a trained person aided by AI,a person aided by AI,editors and journalists aided by AI,editors and journalists aided by AI are,a person assisted by an AI who,AI-assisted person,an analysis of computational models,person assisted by an AI who,created,generated and posted,an AI-assisted person,generated and posted,generating,an AI-assisted moderator,independent,7,7,13,1,1,1
11/27/2019 19:02,11/27/2019 19:12,0,70.94.97.108,100,638,1,11/27/2019 19:12,R_2Cpo3CW8cARHbFs,,,,,38.80749512,-94.91570282,anonymous,EN,1,2,6,6,,5,3,4,2,3,1,2,"2,3,4,5,7",8,1,1,5,6,6,5,2,,6,6,8,3,3,3,4,1,5,5,4,3,4,5,5,5,4,4,4,4,4,4,4,3,3,2,3,3,1,4,3,3,3,4,3,3,3,,57,12,,,11,1,0,1571180738,KS_G9QDMwM2mUIU0c2BBxw**,,An AI trained to moderate discussions,an AI trained to moderate,An AI trained to moderate,a trained AI,an AI,an AI,an AI is,an AI that,AI,computational models,AI that,generated,generated and posted,an AI,generated and posted,generating,an AI,Democrat,3,6.666666667,3.333333333,0,0,0
11/27/2019 17:37,11/27/2019 19:14,0,69.114.222.250,100,5854,1,11/27/2019 19:14,R_eFH7fF7F2s2CMKd,,,,,40.64039612,-73.66739655,anonymous,EN,1,2,6,6,,2,2,2,2,2,5,4,4,20,8,1,6,6,6,6,2,,5,5,5,4,4,4,5,5,5,7,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,41,11,none,,23,3,1,1534588238,KS_G9QDMwM03mYRPrKS07g**,,An AI-assisted person who is trained to moderate discussions,a moderator aided by AI,A moderator aided by AI,a trained person aided by AI,a person aided by AI,editors and journalists aided by AI,editors and journalists aided by AI are,a person assisted by an AI who,AI-assisted person,an analysis of computational models,person assisted by an AI who,created,generated and posted,an AI-assisted person,generated and posted,generating,an AI-assisted moderator,Democrat,4,5,5,1,1,1
11/27/2019 16:39,11/27/2019 19:16,0,184.100.24.91,100,9458,1,11/27/2019 19:16,R_3FRl20FILwhvo9D,,,,,42.73930359,-90.48539734,anonymous,EN,1,2,6,6,,4,1,1,1,3,5,1,11,8,8,6,6,5,5,4,2,,13,7,7,11,8,10,10,11,9,4,5,4,4,6,5,5,5,4,4,4,3,1,3,4,4,5,3,3,3,4,3,4,4,4,3,5,5,,54,1,,1,15,1,1,1571036141,KS_G9QDMwM2FFPo3yunf4A**,,An AI trained to moderate discussions,an AI trained to moderate,An AI trained to moderate,a trained AI,an AI,an AI,an AI is,an AI that,AI,computational models,AI that,generated,generated and posted,an AI,generated and posted,generating,an AI,Republican,9.666666667,9,10,0,0,0
11/27/2019 19:16,11/27/2019 19:16,0,68.82.131.159,100,41,1,11/27/2019 19:16,R_1geykXXOdGN55vM,,,,,40.11360168,-74.93959808,anonymous,EN,1,1,5,6,,6,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,1330672047,KS_G9QDMwM3Fd0BEA6y9NQ**,no_comment_or_social,,,,,,,,,,,,,,,,,,,,,,,,
11/27/2019 19:08,11/27/2019 19:17,0,73.106.73.90,100,513,1,11/27/2019 19:17,R_3L0a8QCUpgE3AGp,,,,,33.88949585,-84.292099,anonymous,EN,1,2,5,4,,1,2,1,3,3,2,1,"2,6",6,6,2,4,4,4,3,3,,9,7,5,4,7,7,7,6,9,3,3,7,2,3,4,1,2,6,7,3,4,4,2,6,5,4,4,6,2,3,5,5,2,5,6,5,1,,20,7,,,14,2,1,1636855992,KS_G9QDMwM0K7ZAeHjEwbw**,,A person moderating the discussions,a moderator,A moderator,a trained person,a person,editors and journalists,editors and journalists are,a person who,person,an analysis,person who,written,written and posted,a person,wrote and posted,posting,a moderator,Democrat,6,7,7.333333333,1,0,0
11/27/2019 18:43,11/27/2019 19:18,0,72.19.32.62,100,2081,1,11/27/2019 19:18,R_2siBpPaZvdTL7b3,,,,,36.81129456,-114.123497,anonymous,EN,1,1,5,6,,5,3,4,3,3,5,1,"1,7,8,9,10",4,1,3,4,4,4,4,2,,13,13,13,13,13,13,1,1,1,4,4,1,4,5,4,1,4,4,4,1,4,7,5,6,4,4,7,7,7,7,7,7,7,7,7,7,7,,60,1,,1,6,3,1,1502779139,KS_G9QDMwM13qPGEOXG_nA**,,An AI-assisted person who is trained to moderate discussions,a moderator aided by AI,A moderator aided by AI,a trained person aided by AI,a person aided by AI,editors and journalists aided by AI,editors and journalists aided by AI are,a person assisted by an AI who,AI-assisted person,an analysis of computational models,person assisted by an AI who,created,generated and posted,an AI-assisted person,generated and posted,generating,an AI-assisted moderator,Democrat,13,13,1,0,0,1
11/27/2019 19:16,11/27/2019 19:19,0,98.155.107.166,100,140,1,11/27/2019 19:19,R_2zLREB70EpOO9b5,,,,,21.31329346,-157.822998,anonymous,EN,1,2,6,3,,3,4,3,3,3,5,2,11,20,8,4,7,5,5,6,2,,11,9,11,9,8,11,10,9,11,5,5,4,6,6,6,5,6,6,5,4,6,6,6,6,5,5,5,5,6,6,5,6,5,5,4,5,6,,43,7,,,22,3,1,1502037385,KS_G9QDMwM3_hqaWVQVWzw**,,An AI-assisted person who is trained to moderate discussions,a moderator aided by AI,A moderator aided by AI,a trained person aided by AI,a person aided by AI,editors and journalists aided by AI,editors and journalists aided by AI are,a person assisted by an AI who,AI-assisted person,an analysis of computational models,person assisted by an AI who,created,generated and posted,an AI-assisted person,generated and posted,generating,an AI-assisted moderator,independent,9.333333333,10.33333333,10,0,0,0
11/27/2019 18:56,11/27/2019 19:19,0,67.53.222.42,100,1384,1,11/27/2019 19:19,R_STTN1ghpiiNz02J,,,,,19.10020447,-155.7257996,anonymous,EN,1,1,6,6,,6,1,2,1,4,1,4,"1,2,3,4,7,8,10",8,3,3,5,5,4,2,2,,5,4,3,3,6,3,10,5,7,6,5,6,6,6,6,5,6,4,5,5,5,5,5,5,5,2,3,3,5,2,3,3,5,3,4,4,5,,72,1,,1,24,3,0,1505589547,KS_G9QDMwM0220nWKrUbiQ**,,An AI-assisted person who is trained to moderate discussions,a moderator aided by AI,A moderator aided by AI,a trained person aided by AI,a person aided by AI,editors and journalists aided by AI,editors and journalists aided by AI are,a person assisted by an AI who,AI-assisted person,an analysis of computational models,person assisted by an AI who,created,generated and posted,an AI-assisted person,generated and posted,generating,an AI-assisted moderator,Democrat,4,4,7.333333333,0,0,1
11/27/2019 18:56,11/27/2019 19:20,0,68.104.211.229,100,1438,1,11/27/2019 19:20,R_324IBx9i5wax4LX,,,,,33.3289032,-111.865799,anonymous,EN,1,2,5,6,,6,2,4,3,4,5,1,11,8,4,2,4,4,5,4,2,,5,10,3,7,8,4,3,2,4,4,6,4,5,5,5,5,6,4,4,4,4,3,4,4,3,4,3,3,2,5,5,4,3,4,4,3,2,,74,2,,2,24,2,0,1502780815,KS_G9QDMwM0G3oF4MnRC2w**,,A person moderating the discussions,a moderator,A moderator,a trained person,a person,editors and journalists,editors and journalists are,a person who,person,an analysis,person who,written,written and posted,a person,wrote and posted,posting,a moderator,Democrat,6.333333333,6,3,0,0,0
11/27/2019 19:20,11/27/2019 19:21,0,67.165.70.182,100,37,1,11/27/2019 19:21,R_UhFojGw4FXcAScx,,,,,40.37750244,-79.96130371,anonymous,EN,1,1,6,6,,5,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1501746566,KS_G9QDMwM0V4cOXzQX1vQ**,no_comment_or_social,,,,,,,,,,,,,,,,,,,,,,,,
11/27/2019 19:13,11/27/2019 19:22,0,67.2.41.9,100,554,1,11/27/2019 19:22,R_TcF9Y2WGrJdiknv,,,,,40.49499512,-111.410202,anonymous,EN,1,2,7,6,,6,2,3,2,3,"1,4",3,"7,9,10",7,6,4,5,4,6,3,2,,7,5,4,2,3,2,1,2,2,1,1,1,1,6,6,5,5,3,3,3,3,1,1,1,1,1,1,1,1,3,2,2,3,1,1,1,1,,69,5,,,22,1,0,1501772252,KS_G9QDMwM1Y5pqIqZFIIw**,,An AI trained to moderate discussions,an AI trained to moderate,An AI trained to moderate,a trained AI,an AI,an AI,an AI is,an AI that,AI,computational models,AI that,generated,generated and posted,an AI,generated and posted,generating,an AI,independent,2.333333333,5.333333333,1.666666667,0,0,0
11/27/2019 19:22,11/27/2019 19:22,0,173.3.192.64,100,6,1,11/27/2019 19:22,R_OCp11wkBAAay0s9,,,,,40.1242981,-74.30220032,anonymous,EN,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,1610977642,KS_G9QDMwM32X3aBWfHf9w**,no_consent,,,,,,,,,,,,,,,,,,,,,,,,
11/27/2019 18:56,11/27/2019 19:23,0,67.22.4.100,100,1614,1,11/27/2019 19:23,R_3nC1azuHlw3RFQy,,,,,45.59170532,-87.54389954,anonymous,EN,1,2,6,6,,6,2,2,1,1,5,1,11,4,7,7,6,7,7,5,2,,11,10,9,4,3,11,13,13,13,6,7,2,2,5,2,4,3,4,6,3,6,3,3,3,4,5,3,3,4,2,3,3,2,2,2,2,1,,65,12,,,5,2,0,1502011212,KS_G9QDMwM0t8AT8LevwHw**,,A person moderating the discussions,a moderator,A moderator,a trained person,a person,editors and journalists,editors and journalists are,a person who,person,an analysis,person who,written,written and posted,a person,wrote and posted,posting,a moderator,Republican,6,10,13,0,1,1
11/27/2019 19:16,11/27/2019 19:24,0,24.3.48.47,100,489,1,11/27/2019 19:24,R_1IWpKYjlpdukgDF,,,,,40.43249512,-79.86299896,anonymous,EN,1,2,3,6,,5,3,2,1,1,5,1,"1,2,6,7,8,9",1,10,7,7,7,7,7,2,,7,13,1,13,13,13,13,13,13,7,7,4,4,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,7,7,4,6,7,7,7,7,,63,2,,2,8,1,1,1502930238,KS_G9QDMwM2ePZz9yr3dfQ**,,An AI trained to moderate discussions,an AI trained to moderate,An AI trained to moderate,a trained AI,an AI,an AI,an AI is,an AI that,AI,computational models,AI that,generated,generated and posted,an AI,generated and posted,generating,an AI,Republican,13,7,13,0,0,0
11/27/2019 19:13,11/27/2019 19:24,0,71.207.198.180,100,667,1,11/27/2019 19:24,R_3Rfn5f9EhAg6L4V,,,,,34.88250732,-87.7397995,anonymous,EN,1,2,6,4,,1,2,4,3,5,1,3,"1,2,3,7,8,9",8,1,1,5,3,6,5,2,,1,1,1,1,3,1,3,1,1,4,4,5,5,4,5,5,5,6,6,4,5,4,3,5,5,7,6,4,3,7,4,4,3,7,6,4,4,,24,9,,,3,3,1,1604079852,KS_G9QDMwM13tIAzzu81jg**,,An AI-assisted person who is trained to moderate discussions,a moderator aided by AI,A moderator aided by AI,a trained person aided by AI,a person aided by AI,editors and journalists aided by AI,editors and journalists aided by AI are,a person assisted by an AI who,AI-assisted person,an analysis of computational models,person assisted by an AI who,created,generated and posted,an AI-assisted person,generated and posted,generating,an AI-assisted moderator,Democrat,1.666666667,1,1.666666667,1,1,1
11/27/2019 19:16,11/27/2019 19:26,0,184.0.77.189,100,601,1,11/27/2019 19:26,R_2CTZMV1yskUIt9G,,,,,39.36279297,-86.28029633,anonymous,EN,1,2,4,6,,6,3,3,2,3,5,2,"1,8,9",21,10,7,2,4,5,3,2,,10,13,11,11,13,12,10,13,13,2,5,2,4,6,6,6,6,4,3,3,3,2,2,3,2,1,3,2,1,1,1,1,1,1,1,1,1,,69,1,,1,21,2,0,1503377395,KS_G9QDMwM01mHhORddsOQ**,,A person moderating the discussions,a moderator,A moderator,a trained person,a person,editors and journalists,editors and journalists are,a person who,person,an analysis,person who,written,written and posted,a person,wrote and posted,posting,a moderator,Republican,12,11.33333333,12,1,1,1
11/27/2019 19:20,11/27/2019 19:28,0,165.231.210.22,100,460,1,11/27/2019 19:28,R_1cXFis9i5J8IYZU,,,,,32.77670288,-96.80500031,anonymous,EN,1,2,6,6,,2,3,4,5,4,2,4,"1,2,3,4,5,6,7,8,9,10",21,8,1,6,6,6,7,2,,3,4,4,1,3,4,3,2,4,6,7,6,6,7,6,6,7,6,7,6,6,7,7,6,6,7,6,7,6,7,6,7,6,7,6,6,7,,33,10,,,24,1,1,1501882760,KS_G9QDMwM1soEePsJSIzg**,,An AI trained to moderate discussions,an AI trained to moderate,An AI trained to moderate,a trained AI,an AI,an AI,an AI is,an AI that,AI,computational models,AI that,generated,generated and posted,an AI,generated and posted,generating,an AI,Democrat,2.666666667,3.666666667,3,1,1,1
11/27/2019 19:20,11/27/2019 19:29,0,47.140.183.166,100,584,1,11/27/2019 19:29,R_2feBR6uFXE4BLbG,,,,,34.04469299,-118.4487,anonymous,EN,1,2,7,6,,6,1,3,1,1,5,1,"1,2,3,4,5,6,7,8,9,10",7,5,4,2,2,5,3,2,,7,7,3,4,7,4,6,7,7,5,7,4,6,5,6,6,6,5,5,4,5,5,5,4,4,2,2,1,1,4,3,2,3,6,4,4,5,,68,9,,,27,2,0,1504790593,KS_G9QDMwM1L0EjqmwezIA**,,A person moderating the discussions,a moderator,A moderator,a trained person,a person,editors and journalists,editors and journalists are,a person who,person,an analysis,person who,written,written and posted,a person,wrote and posted,posting,a moderator,independent,5,5.666666667,6.666666667,0,0,0
11/27/2019 19:22,11/27/2019 19:30,0,173.15.209.197,100,479,1,11/27/2019 19:30,R_2AWNLd8VigxOBqt,,,,,34.207901,-84.76730347,anonymous,EN,1,2,6,6,,5,3,4,1,1,5,3,"1,3,4,7",7,8,5,6,5,6,3,2,,13,10,7,4,11,5,13,13,13,2,3,1,1,1,1,3,3,3,3,3,4,3,3,3,3,4,3,3,3,1,2,1,2,3,3,2,2,,59,1,,1,25,2,0,1504449850,KS_G9QDMwM0GtiU9WA6Hww**,,A person moderating the discussions,a moderator,A moderator,a trained person,a person,editors and journalists,editors and journalists are,a person who,person,an analysis,person who,written,written and posted,a person,wrote and posted,posting,a moderator,Republican,6.666666667,10,13,0,1,1
11/27/2019 19:12,11/27/2019 19:30,0,173.64.29.3,100,1085,1,11/27/2019 19:30,R_2dMZ0ACtZNN0AI9,,,,,42.97520447,-78.88159943,anonymous,EN,1,2,3,6,,3,1,1,1,3,5,3,"1,2,7,8,9,10",7,8,6,6,6,6,4,2,,13,3,1,13,13,11,12,12,11,5,6,6,4,6,6,5,5,6,6,5,5,2,2,1,2,6,4,5,5,2,4,4,4,6,5,4,5,,44,1,,2,22,3,1,1601687090,KS_G9QDMwM24PgbfGIvy0g**,,An AI-assisted person who is trained to moderate discussions,a moderator aided by AI,A moderator aided by AI,a trained person aided by AI,a person aided by AI,editors and journalists aided by AI,editors and journalists aided by AI are,a person assisted by an AI who,AI-assisted person,an analysis of computational models,person assisted by an AI who,created,generated and posted,an AI-assisted person,generated and posted,generating,an AI-assisted moderator,Republican,12.33333333,5.666666667,11.66666667,0,1,0
11/27/2019 19:20,11/27/2019 19:31,0,68.56.42.131,100,649,1,11/27/2019 19:31,R_1HeforA4balkoaC,,,,,42.80029297,-85.70929718,anonymous,EN,1,2,6,6,,6,2,1,1,4,1,3,"1,2,7,9,10",21,9,7,6,4,6,2,2,,6,6,7,3,5,3,7,7,7,6,6,6,5,4,5,4,4,4,5,4,4,4,5,4,4,3,3,3,4,2,3,3,5,5,4,4,3,,72,2,,2,19,1,0,1502125192,KS_G9QDMwM3ke_APMbUe-A**,,An AI trained to moderate discussions,an AI trained to moderate,An AI trained to moderate,a trained AI,an AI,an AI,an AI is,an AI that,AI,computational models,AI that,generated,generated and posted,an AI,generated and posted,generating,an AI,Republican,3.666666667,6.333333333,7,0,0,1
11/27/2019 19:31,11/27/2019 19:31,0,160.2.153.212,100,7,1,11/27/2019 19:31,R_W7e7aHPwSSPllUR,,,,,34.49580383,-112.3783035,anonymous,EN,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,1666903346,KS_G9QDMwM385JXye3FAFg**,no_consent,,,,,,,,,,,,,,,,,,,,,,,,
11/27/2019 19:20,11/27/2019 19:34,0,76.29.148.7,100,832,1,11/27/2019 19:34,R_RXCR3Zl0QvFp5GV,,,,,28.80639648,-81.88690186,anonymous,EN,1,1,7,6,,6,3,3,3,3,5,2,"1,2,3,4,5,6,7,8,9,10",21,9,7,6,5,6,4,2,,11,5,5,13,9,10,11,13,13,1,1,2,1,3,4,4,4,2,1,1,1,1,1,1,1,5,1,1,1,4,1,1,1,7,6,6,6,,72,1,,2,24,2,1,1502584273,KS_G9QDMwM2jewFitO8VpQ**,,A person moderating the discussions,a moderator,A moderator,a trained person,a person,editors and journalists,editors and journalists are,a person who,person,an analysis,person who,written,written and posted,a person,wrote and posted,posting,a moderator,Republican,10.66666667,7,12.33333333,0,0,0
11/27/2019 19:29,11/27/2019 19:34,0,71.201.161.136,100,273,1,11/27/2019 19:34,R_2fwYyEwQZAfv7b7,,,,,42.21859741,-89.04650116,anonymous,EN,1,2,7,6,,4,3,3,1,3,5,2,"1,2,3,6",7,2,2,6,5,6,3,2,,4,10,4,5,4,10,10,6,7,4,4,5,3,3,3,5,4,3,3,3,3,3,3,3,3,4,3,3,2,2,3,3,6,4,4,4,4,,45,12,,,23,1,1,1502492080,KS_G9QDMwM2Myrsp34EIZA**,,An AI trained to moderate discussions,an AI trained to moderate,An AI trained to moderate,a trained AI,an AI,an AI,an AI is,an AI that,AI,computational models,AI that,generated,generated and posted,an AI,generated and posted,generating,an AI,Democrat,6.333333333,6,7.666666667,1,1,0
11/27/2019 19:22,11/27/2019 19:35,0,71.172.92.242,100,777,1,11/27/2019 19:35,R_7U3cgxNu0OE78SB,,,,,40.88059998,-74.14559937,anonymous,EN,1,1,5,6,,1,3,4,2,3,"1,4",4,"1,2,3,4,5,6,7,8,9,10",21,3,1,6,4,3,2,2,,7,7,7,1,1,1,1,1,1,5,3,5,5,5,5,4,4,2,6,2,1,4,4,4,4,1,1,1,1,4,5,4,4,1,1,1,1,,19,12,,,4,3,0,1419763441,KS_G9QDMwM296wQ9KPGq7g**,,An AI-assisted person who is trained to moderate discussions,a moderator aided by AI,A moderator aided by AI,a trained person aided by AI,a person aided by AI,editors and journalists aided by AI,editors and journalists aided by AI are,a person assisted by an AI who,AI-assisted person,an analysis of computational models,person assisted by an AI who,created,generated and posted,an AI-assisted person,generated and posted,generating,an AI-assisted moderator,Democrat,1,7,1,0,0,0
11/27/2019 19:22,11/27/2019 19:36,0,74.77.87.138,100,822,1,11/27/2019 19:36,R_2A0bWYjlAecUxwC,,,,,43.05050659,-78.85299683,anonymous,EN,1,1,3,6,,5,1,2,1,4,5,2,"1,2,4",7,5,2,4,4,4,4,2,,7,8,3,7,6,8,7,6,8,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,56,2,,2,23,1,1,1642452438,KS_G9QDMwM2y5O4EfugosQ**,,An AI trained to moderate discussions,an AI trained to moderate,An AI trained to moderate,a trained AI,an AI,an AI,an AI is,an AI that,AI,computational models,AI that,generated,generated and posted,an AI,generated and posted,generating,an AI,Democrat,7,6,7,1,1,1
11/27/2019 19:30,11/27/2019 19:36,0,108.228.28.147,100,395,1,11/27/2019 19:36,R_2OPdOFyn0UTiZlb,,,,,37.81069946,-122.2478943,anonymous,EN,1,2,6,3,,6,3,3,1,1,1,1,4,6,8,6,6,6,6,6,2,,12,11,2,13,13,13,1,13,13,4,6,4,6,4,6,4,6,4,5,4,4,5,5,4,5,6,4,4,6,1,2,4,5,1,2,4,5,,68,1,,2,10,1,0,1569260272,KS_G9QDMwM1-Lurx-B8_Kw**,,An AI trained to moderate discussions,an AI trained to moderate,An AI trained to moderate,a trained AI,an AI,an AI,an AI is,an AI that,AI,computational models,AI that,generated,generated and posted,an AI,generated and posted,generating,an AI,Republican,13,8.333333333,9,1,1,1
